.variable,.value,.lower,.upper,.width,.point,.interval,Rhat_max,RepNum
b_FaceDev_pitch,-0.0467762,-0.199412,0.0821687,0.95,median,hdi,1.0038287292734056,447
b_FaceDev_roll,0.002457315,-0.103716,0.103,0.95,median,hdi,1.0038287292734056,447
b_FaceDev_yaw,-0.02087145,-0.110323,0.0720781,0.95,median,hdi,1.0038287292734056,447
b_GazeDirectionDirected,0.08727095,-0.0777688,0.246898,0.95,median,hdi,1.0038287292734056,447
b_InfantPostureSitting,0.4066305,0.056711,0.7439,0.95,median,hdi,1.0038287292734056,447
b_InfantPostureUpright,0.522391,0.15969,0.873081,0.95,median,hdi,1.0038287292734056,447
b_Intercept,-1.78766,-2.25788,-1.3044,0.95,median,hdi,1.0038287292734056,447
b_MotherPostureUpright,0.14523550000000002,-0.541577,0.972104,0.95,median,hdi,1.0038287292734056,447
b_Saliency_face,0.110835,0.0512384,0.175087,0.95,median,hdi,1.0038287292734056,447
b_AgeinMonths,-0.02738195,-0.186686,0.143813,0.95,median,hdi,1.001229456026271,448
b_Centering,-0.810654,-1.00936,-0.603051,0.95,median,hdi,1.001229456026271,448
b_Distance,-0.9658245,-1.21979,-0.705472,0.95,median,hdi,1.001229456026271,448
b_FaceDev_pitch,-0.00219811999999999,-0.11885,0.118152,0.95,median,hdi,1.001229456026271,448
b_FaceDev_roll,-0.0186821,-0.108967,0.0720542,0.95,median,hdi,1.001229456026271,448
b_FaceDev_yaw,-0.0746333,-0.175778,0.0156608,0.95,median,hdi,1.001229456026271,448
b_GazeDirectionDirected,-0.00537298999999999,-0.169917,0.170282,0.95,median,hdi,1.001229456026271,448
b_InfantPostureSitting,-0.2623955,-0.581324,0.049727,0.95,median,hdi,1.001229456026271,448
b_InfantPostureUpright,-0.08060200000000001,-0.391977,0.247195,0.95,median,hdi,1.001229456026271,448
b_Intercept,-1.198585,-1.61991,-0.797246,0.95,median,hdi,1.001229456026271,448
b_MotherPostureUpright,-0.04722379999999999,-0.808948,0.626124,0.95,median,hdi,1.001229456026271,448
b_Saliency_face,0.09293195,0.0317595,0.155289,0.95,median,hdi,1.001229456026271,448
b_AgeinMonths,-0.05531875,-0.148532,0.0308385,0.95,median,hdi,1.002376814903058,449
b_Centering,-0.779382,-1.01885,-0.53251,0.95,median,hdi,1.002376814903058,449
b_Distance,-0.9172555,-1.08366,-0.773104,0.95,median,hdi,1.002376814903058,449
b_FaceDev_pitch,-0.0543207,-0.169361,0.0602917,0.95,median,hdi,1.002376814903058,449
b_FaceDev_roll,-0.00718472,-0.0784633,0.0651559,0.95,median,hdi,1.002376814903058,449
b_FaceDev_yaw,-7.61362e-4,-0.0859556,0.0957017,0.95,median,hdi,1.002376814903058,449
b_GazeDirectionDirected,0.09354845,-0.0766668,0.273513,0.95,median,hdi,1.002376814903058,449
b_InfantPostureSitting,-0.00866184,-0.337676,0.297031,0.95,median,hdi,1.002376814903058,449
b_InfantPostureUpright,0.166882,-0.160269,0.475044,0.95,median,hdi,1.002376814903058,449
b_Intercept,-1.362895,-1.78407,-0.956489,0.95,median,hdi,1.002376814903058,449
b_MotherPostureUpright,-0.2675655,-1.10426,0.381564,0.95,median,hdi,1.002376814903058,449
b_Saliency_face,0.1327055,0.0704011,0.195186,0.95,median,hdi,1.002376814903058,449
b_AgeinMonths,-0.03586409999999999,-0.213295,0.140979,0.95,median,hdi,1.002868225439702,450
b_Centering,-0.844276,-1.1589,-0.497084,0.95,median,hdi,1.002868225439702,450
b_Distance,-0.900445,-1.11924,-0.666903,0.95,median,hdi,1.002868225439702,450
b_FaceDev_pitch,0.01578265,-0.120683,0.150768,0.95,median,hdi,1.002868225439702,450
b_FaceDev_roll,-0.0155776,-0.108309,0.0728724,0.95,median,hdi,1.002868225439702,450
b_FaceDev_yaw,-0.04966805,-0.165905,0.0671939,0.95,median,hdi,1.002868225439702,450
b_GazeDirectionDirected,-0.00601956,-0.132854,0.135884,0.95,median,hdi,1.002868225439702,450
b_InfantPostureSitting,0.132995,-0.185455,0.479827,0.95,median,hdi,1.002868225439702,450
b_InfantPostureUpright,0.34880900000000004,0.02685,0.71323,0.95,median,hdi,1.002868225439702,450
b_Intercept,-1.526225,-1.94822,-1.09783,0.95,median,hdi,1.002868225439702,450
b_MotherPostureUpright,-0.0877876,-0.508327,0.348469,0.95,median,hdi,1.002868225439702,450
b_Saliency_face,0.13030550000000002,0.0703172,0.193672,0.95,median,hdi,1.002868225439702,450
b_AgeinMonths,-0.0610767,-0.172947,0.0460298,0.95,median,hdi,1.00275741337721,451
b_Centering,-0.7667525,-0.993483,-0.523561,0.95,median,hdi,1.00275741337721,451
b_Distance,-0.8396995,-1.03176,-0.65099,0.95,median,hdi,1.00275741337721,451
b_FaceDev_pitch,-0.07047865,-0.246815,0.118218,0.95,median,hdi,1.00275741337721,451
b_FaceDev_roll,0.02513855,-0.0803367,0.129212,0.95,median,hdi,1.00275741337721,451
b_FaceDev_yaw,-0.07293165,-0.155629,0.00610354,0.95,median,hdi,1.00275741337721,451
b_GazeDirectionDirected,0.00970678499999999,-0.132335,0.17108400000000001,0.95,median,hdi,1.00275741337721,451
b_InfantPostureSitting,0.217999,-0.143938,0.585143,0.95,median,hdi,1.00275741337721,451
b_InfantPostureUpright,0.365896,-0.0337532,0.786833,0.95,median,hdi,1.00275741337721,451
b_Intercept,-1.546135,-1.96671,-1.0906,0.95,median,hdi,1.00275741337721,451
b_MotherPostureUpright,-0.07044065,-0.506619,0.355511,0.95,median,hdi,1.00275741337721,451
b_Saliency_face,0.09535255,0.0224459,0.178929,0.95,median,hdi,1.00275741337721,451
b_AgeinMonths,-0.0541701,-0.212,0.136873,0.95,median,hdi,1.0022240567804448,452
b_Centering,-0.828038,-1.12278,-0.563942,0.95,median,hdi,1.0022240567804448,452
b_Distance,-0.982181,-1.17985,-0.806545,0.95,median,hdi,1.0022240567804448,452
b_FaceDev_pitch,-0.0452131,-0.196066,0.102957,0.95,median,hdi,1.0022240567804448,452
b_FaceDev_roll,0.03445575,-0.0591767,0.133233,0.95,median,hdi,1.0022240567804448,452
b_FaceDev_yaw,-0.1006655,-0.186754,-0.00798926,0.95,median,hdi,1.0022240567804448,452
b_GazeDirectionDirected,-0.0144136,-0.151825,0.123108,0.95,median,hdi,1.0022240567804448,452
b_InfantPostureSitting,-0.156217,-0.486449,0.183398,0.95,median,hdi,1.0022240567804448,452
b_InfantPostureUpright,0.0420297,-0.280888,0.386326,0.95,median,hdi,1.0022240567804448,452
b_Intercept,-1.257115,-1.64884,-0.883003,0.95,median,hdi,1.0022240567804448,452
b_MotherPostureUpright,0.057303,-0.590161,0.6203,0.95,median,hdi,1.0022240567804448,452
b_Saliency_face,0.1223655,0.0572671,0.194739,0.95,median,hdi,1.0022240567804448,452
b_AgeinMonths,-0.0873807,-0.202557,0.027671,0.95,median,hdi,1.0030855163676882,453
b_Centering,-0.8010714999999999,-1.05142,-0.530689,0.95,median,hdi,1.0030855163676882,453
b_Distance,-0.8371474999999999,-1.00878,-0.666811,0.95,median,hdi,1.0030855163676882,453
b_FaceDev_pitch,-0.01220625,-0.114868,0.0762016,0.95,median,hdi,1.0030855163676882,453
b_FaceDev_roll,0.01030235,-0.0568328,0.0807016,0.95,median,hdi,1.0030855163676882,453
b_FaceDev_yaw,-0.05003155,-0.144772,0.0476142,0.95,median,hdi,1.0030855163676882,453
b_GazeDirectionDirected,-0.0514918,-0.253716,0.172593,0.95,median,hdi,1.0030855163676882,453
b_InfantPostureSitting,0.1518335,-0.186727,0.498353,0.95,median,hdi,1.0030855163676882,453
b_InfantPostureUpright,0.2711385,-0.10735,0.623059,0.95,median,hdi,1.0030855163676882,453
b_Intercept,-1.49004,-1.88645,-1.12092,0.95,median,hdi,1.0030855163676882,453
b_MotherPostureUpright,0.04363495,-0.340669,0.469866,0.95,median,hdi,1.0030855163676882,453
b_Saliency_face,0.109114,0.0462596,0.173241,0.95,median,hdi,1.0030855163676882,453
b_AgeinMonths,-0.02321195,-0.165075,0.126315,0.95,median,hdi,1.0025249216582972,454
b_Centering,-0.838769,-1.08616,-0.557592,0.95,median,hdi,1.0025249216582972,454
b_Distance,-0.874495,-1.07878,-0.660903,0.95,median,hdi,1.0025249216582972,454
b_FaceDev_pitch,-0.02807165,-0.131188,0.061188,0.95,median,hdi,1.0025249216582972,454
b_FaceDev_roll,-0.0281215,-0.109198,0.0497296,0.95,median,hdi,1.0025249216582972,454
b_FaceDev_yaw,-0.06970845,-0.151977,0.0234475,0.95,median,hdi,1.0025249216582972,454
b_GazeDirectionDirected,-0.0167199,-0.146045,0.117695,0.95,median,hdi,1.0025249216582972,454
b_InfantPostureSitting,0.2142955,-0.113836,0.549033,0.95,median,hdi,1.0025249216582972,454
b_InfantPostureUpright,0.35405949999999997,0.0258512,0.690311,0.95,median,hdi,1.0025249216582972,454
b_Intercept,-1.56748,-2.00105,-1.17105,0.95,median,hdi,1.0025249216582972,454
b_MotherPostureUpright,0.067091,-0.46116,0.615623,0.95,median,hdi,1.0025249216582972,454
b_Saliency_face,0.0955045,0.0313371,0.174067,0.95,median,hdi,1.0025249216582972,454
b_AgeinMonths,-0.02298615,-0.14325,0.0963872,0.95,median,hdi,1.002680222207648,455
b_Centering,-0.819807,-1.07567,-0.575902,0.95,median,hdi,1.002680222207648,455
b_Distance,-0.878973,-1.19079,-0.551333,0.95,median,hdi,1.002680222207648,455
b_FaceDev_pitch,-0.0383092,-0.187077,0.0963012,0.95,median,hdi,1.002680222207648,455
b_FaceDev_roll,0.00606179,-0.0886643,0.0997875,0.95,median,hdi,1.002680222207648,455
b_FaceDev_yaw,-0.07597465,-0.196193,0.0581282,0.95,median,hdi,1.002680222207648,455
b_GazeDirectionDirected,0.00816261,-0.128132,0.141016,0.95,median,hdi,1.002680222207648,455
b_InfantPostureSitting,0.0459289,-0.30882,0.373794,0.95,median,hdi,1.002680222207648,455
b_InfantPostureUpright,0.2263835,-0.165586,0.605358,0.95,median,hdi,1.002680222207648,455
b_Intercept,-1.37938,-1.7697,-0.992159,0.95,median,hdi,1.002680222207648,455
b_MotherPostureUpright,-0.0510329,-0.426887,0.296159,0.95,median,hdi,1.002680222207648,455
b_Saliency_face,0.08199515,0.0201888,0.144472,0.95,median,hdi,1.002680222207648,455
b_AgeinMonths,-0.0221783,-0.160367,0.134803,0.95,median,hdi,1.0018772190112193,456
b_Centering,-0.7514559999999999,-1.00025,-0.509444,0.95,median,hdi,1.0018772190112193,456
b_Distance,-0.815149,-0.997627,-0.637261,0.95,median,hdi,1.0018772190112193,456
b_FaceDev_pitch,3.315745e-4,-0.122955,0.121867,0.95,median,hdi,1.0018772190112193,456
b_FaceDev_roll,8.092105e-4,-0.0959429,0.104068,0.95,median,hdi,1.0018772190112193,456
b_FaceDev_yaw,-0.0645617,-0.160173,0.0264008,0.95,median,hdi,1.0018772190112193,456
b_GazeDirectionDirected,0.07199685,-0.06283,0.208681,0.95,median,hdi,1.0018772190112193,456
b_InfantPostureSitting,-0.0269644,-0.342892,0.289904,0.95,median,hdi,1.0018772190112193,456
b_InfantPostureUpright,0.133853,-0.198249,0.477287,0.95,median,hdi,1.0018772190112193,456
b_Intercept,-1.33976,-1.74741,-0.93848,0.95,median,hdi,1.0018772190112193,456
b_MotherPostureUpright,-0.01068015,-0.379374,0.41576,0.95,median,hdi,1.0018772190112193,456
b_Saliency_face,0.1430415,0.0805499,0.200107,0.95,median,hdi,1.0018772190112193,456
b_AgeinMonths,-0.03282535,-0.179613,0.133145,0.95,median,hdi,1.0297398112210965,457
b_Centering,-0.8382095,-1.10227,-0.592184,0.95,median,hdi,1.0297398112210965,457
b_Distance,-0.931855,-1.12434,-0.724977,0.95,median,hdi,1.0297398112210965,457
b_FaceDev_pitch,-0.0323422,-0.150589,0.0814265,0.95,median,hdi,1.0297398112210965,457
b_FaceDev_roll,-0.010545,-0.102735,0.0786683,0.95,median,hdi,1.0297398112210965,457
b_FaceDev_yaw,-0.0309059,-0.134817,0.0730279,0.95,median,hdi,1.0297398112210965,457
b_GazeDirectionDirected,-0.0107032,-0.151822,0.128165,0.95,median,hdi,1.0297398112210965,457
b_InfantPostureSitting,0.1933715,-0.172852,0.534434,0.95,median,hdi,1.0297398112210965,457
b_InfantPostureUpright,0.294032,-0.0655452,0.661952,0.95,median,hdi,1.0297398112210965,457
b_Intercept,-1.571045,-2.00262,-1.13061,0.95,median,hdi,1.0297398112210965,457
b_MotherPostureUpright,0.417299,-0.249517,1.13012,0.95,median,hdi,1.0297398112210965,457
b_Saliency_face,0.12622450000000002,0.0652538,0.193776,0.95,median,hdi,1.0297398112210965,457
b_AgeinMonths,-0.04139765,-0.205202,0.125966,0.95,median,hdi,1.001879887860215,458
b_Centering,-0.8562654999999999,-1.1251,-0.588186,0.95,median,hdi,1.001879887860215,458
b_Distance,-0.840553,-1.0034,-0.671198,0.95,median,hdi,1.001879887860215,458
b_FaceDev_pitch,-0.06005915,-0.175698,0.0500762,0.95,median,hdi,1.001879887860215,458
b_FaceDev_roll,0.00364036,-0.0908186,0.104437,0.95,median,hdi,1.001879887860215,458
b_FaceDev_yaw,-0.003595915,-0.108789,0.102267,0.95,median,hdi,1.001879887860215,458
b_GazeDirectionDirected,0.09075055,-0.0522508,0.213787,0.95,median,hdi,1.001879887860215,458
b_InfantPostureSitting,0.1422725,-0.196655,0.475932,0.95,median,hdi,1.001879887860215,458
b_InfantPostureUpright,0.28508350000000005,-0.0986734,0.632303,0.95,median,hdi,1.001879887860215,458
b_Intercept,-1.57943,-2.01918,-1.18167,0.95,median,hdi,1.001879887860215,458
b_MotherPostureUpright,-0.03730654999999999,-0.600048,0.543831,0.95,median,hdi,1.001879887860215,458
b_Saliency_face,0.12654149999999997,0.0596446,0.185704,0.95,median,hdi,1.001879887860215,458
b_AgeinMonths,-0.01503105,-0.18639,0.165991,0.95,median,hdi,1.0023261272671788,459
b_Centering,-0.8526475,-1.12049,-0.605663,0.95,median,hdi,1.0023261272671788,459
b_Distance,-0.8279645,-1.09694,-0.550095,0.95,median,hdi,1.0023261272671788,459
b_FaceDev_pitch,-0.0810266,-0.239406,0.0847541,0.95,median,hdi,1.0023261272671788,459
b_FaceDev_roll,-0.004580005,-0.118425,0.111753,0.95,median,hdi,1.0023261272671788,459
b_FaceDev_yaw,-0.01594405,-0.122116,0.0875997,0.95,median,hdi,1.0023261272671788,459
b_GazeDirectionDirected,0.096441,-0.0822745,0.303039,0.95,median,hdi,1.0023261272671788,459
b_InfantPostureSitting,0.2217695,-0.131194,0.564014,0.95,median,hdi,1.0023261272671788,459
b_InfantPostureUpright,0.4186495,0.059693,0.788481,0.95,median,hdi,1.0023261272671788,459
b_Intercept,-1.67773,-2.07311,-1.301,0.95,median,hdi,1.0023261272671788,459
b_MotherPostureUpright,0.1222495,-0.229483,0.494529,0.95,median,hdi,1.0023261272671788,459
b_Saliency_face,0.100469,0.035726,0.173767,0.95,median,hdi,1.0023261272671788,459
b_AgeinMonths,-0.02777645,-0.221312,0.1395,0.95,median,hdi,1.002248962630017,460
b_Centering,-0.8698505000000001,-1.15474,-0.586482,0.95,median,hdi,1.002248962630017,460
b_Distance,-1.03176,-1.31994,-0.765435,0.95,median,hdi,1.002248962630017,460
b_FaceDev_pitch,-0.0244017,-0.133727,0.0813631,0.95,median,hdi,1.002248962630017,460
b_FaceDev_roll,-0.042427,-0.111773,0.0276993,0.95,median,hdi,1.002248962630017,460
b_FaceDev_yaw,-0.0445324,-0.123676,0.0445653,0.95,median,hdi,1.002248962630017,460
b_GazeDirectionDirected,0.08579624999999999,-0.0444335,0.213781,0.95,median,hdi,1.002248962630017,460
b_InfantPostureSitting,0.1979625,-0.123267,0.529632,0.95,median,hdi,1.002248962630017,460
b_InfantPostureUpright,0.2704705,-0.0763383,0.592216,0.95,median,hdi,1.002248962630017,460
b_Intercept,-1.643575,-2.0379,-1.2999,0.95,median,hdi,1.002248962630017,460
b_MotherPostureUpright,0.0142005,-0.351895,0.365638,0.95,median,hdi,1.002248962630017,460
b_Saliency_face,0.108801,0.0368066,0.178888,0.95,median,hdi,1.002248962630017,460
b_AgeinMonths,-0.0733607,-0.232709,0.0892638,0.95,median,hdi,1.0015017335052854,461
b_Centering,-0.821905,-1.03047,-0.604806,0.95,median,hdi,1.0015017335052854,461
b_Distance,-0.953966,-1.16357,-0.734675,0.95,median,hdi,1.0015017335052854,461
b_FaceDev_pitch,-0.06297425000000001,-0.251933,0.111389,0.95,median,hdi,1.0015017335052854,461
b_FaceDev_roll,-0.0113635,-0.120974,0.101189,0.95,median,hdi,1.0015017335052854,461
b_FaceDev_yaw,-0.01514255,-0.122717,0.092962,0.95,median,hdi,1.0015017335052854,461
b_GazeDirectionDirected,0.04660035,-0.0767394,0.172946,0.95,median,hdi,1.0015017335052854,461
b_InfantPostureSitting,0.192138,-0.119701,0.524362,0.95,median,hdi,1.0015017335052854,461
b_InfantPostureUpright,0.3710735,0.0533267,0.707558,0.95,median,hdi,1.0015017335052854,461
b_Intercept,-1.60248,-2.0093,-1.22714,0.95,median,hdi,1.0015017335052854,461
b_MotherPostureUpright,-0.1134895,-0.635522,0.394059,0.95,median,hdi,1.0015017335052854,461
b_Saliency_face,0.09398205,0.02403,0.168238,0.95,median,hdi,1.0015017335052854,461
b_AgeinMonths,-0.0181674,-0.157811,0.107682,0.95,median,hdi,1.003082050763961,462
b_Centering,-0.7950735,-0.965742,-0.614158,0.95,median,hdi,1.003082050763961,462
b_Distance,-0.7822290000000001,-0.975491,-0.578065,0.95,median,hdi,1.003082050763961,462
b_FaceDev_pitch,-0.04375795,-0.161134,0.0717815,0.95,median,hdi,1.003082050763961,462
b_FaceDev_roll,0.040979,-0.0534856,0.143355,0.95,median,hdi,1.003082050763961,462
b_FaceDev_yaw,-0.0492863,-0.136953,0.0475324,0.95,median,hdi,1.003082050763961,462
b_GazeDirectionDirected,0.04866655,-0.0850539,0.182255,0.95,median,hdi,1.003082050763961,462
b_InfantPostureSitting,-0.009788675,-0.349004,0.319945,0.95,median,hdi,1.003082050763961,462
b_InfantPostureUpright,0.179987,-0.129361,0.519944,0.95,median,hdi,1.003082050763961,462
b_Intercept,-1.293915,-1.68633,-0.917635,0.95,median,hdi,1.003082050763961,462
b_MotherPostureUpright,-0.1004015,-0.631295,0.309274,0.95,median,hdi,1.003082050763961,462
b_Saliency_face,0.1101805,0.0438096,0.1776,0.95,median,hdi,1.003082050763961,462
b_AgeinMonths,-0.07421395,-0.227975,0.0862592,0.95,median,hdi,1.0026405580153817,463
b_Centering,-0.8010245,-1.12165,-0.474096,0.95,median,hdi,1.0026405580153817,463
b_Distance,-0.859469,-1.15301,-0.567068,0.95,median,hdi,1.0026405580153817,463
b_FaceDev_pitch,-0.05169575,-0.200446,0.0794027,0.95,median,hdi,1.0026405580153817,463
b_FaceDev_roll,0.02521975,-0.0709412,0.128253,0.95,median,hdi,1.0026405580153817,463
b_FaceDev_yaw,-0.0425297,-0.109936,0.0314124,0.95,median,hdi,1.0026405580153817,463
b_GazeDirectionDirected,-0.01895059999999999,-0.210456,0.159269,0.95,median,hdi,1.0026405580153817,463
b_InfantPostureSitting,0.1546135,-0.170537,0.471927,0.95,median,hdi,1.0026405580153817,463
b_InfantPostureUpright,0.26227049999999996,-0.073286,0.599573,0.95,median,hdi,1.0026405580153817,463
b_Intercept,-1.4984,-1.91259,-1.09377,0.95,median,hdi,1.0026405580153817,463
b_MotherPostureUpright,-0.234658,-0.704911,0.187993,0.95,median,hdi,1.0026405580153817,463
b_Saliency_face,0.0984006,0.0369649,0.161171,0.95,median,hdi,1.0026405580153817,463
b_AgeinMonths,-0.0849317,-0.220677,0.070974,0.95,median,hdi,1.0015796978982017,464
b_Centering,-0.893791,-1.13538,-0.669687,0.95,median,hdi,1.0015796978982017,464
b_Distance,-0.8778105,-1.09334,-0.657297,0.95,median,hdi,1.0015796978982017,464
b_FaceDev_pitch,-0.09212555,-0.222593,0.0395137,0.95,median,hdi,1.0015796978982017,464
b_FaceDev_roll,-0.01495364999999999,-0.0936753,0.078452,0.95,median,hdi,1.0015796978982017,464
b_FaceDev_yaw,-0.019463,-0.122268,0.0875921,0.95,median,hdi,1.0015796978982017,464
b_GazeDirectionDirected,-0.01129635,-0.146501,0.133662,0.95,median,hdi,1.0015796978982017,464
b_InfantPostureSitting,0.0749948,-0.262664,0.394636,0.95,median,hdi,1.0015796978982017,464
b_InfantPostureUpright,0.222473,-0.114261,0.567858,0.95,median,hdi,1.0015796978982017,464
b_Intercept,-1.4929,-2.00659,-1.04612,0.95,median,hdi,1.0015796978982017,464
b_MotherPostureUpright,-0.09516235,-0.85988,0.588882,0.95,median,hdi,1.0015796978982017,464
b_Saliency_face,0.1518295,0.0850774,0.221082,0.95,median,hdi,1.0015796978982017,464
b_AgeinMonths,-0.0263281,-0.137334,0.0866464,0.95,median,hdi,1.0028695916097972,465
b_Centering,-0.8329215000000001,-1.12487,-0.565042,0.95,median,hdi,1.0028695916097972,465
b_Distance,-0.907474,-1.10032,-0.72656,0.95,median,hdi,1.0028695916097972,465
b_FaceDev_pitch,-0.04717875,-0.180615,0.0730124,0.95,median,hdi,1.0028695916097972,465
b_FaceDev_roll,0.00644685,-0.127972,0.135027,0.95,median,hdi,1.0028695916097972,465
b_FaceDev_yaw,-0.0678744,-0.174222,0.0450444,0.95,median,hdi,1.0028695916097972,465
b_GazeDirectionDirected,-0.0136661,-0.178127,0.152875,0.95,median,hdi,1.0028695916097972,465
b_InfantPostureSitting,-0.1154105,-0.437088,0.221104,0.95,median,hdi,1.0028695916097972,465
b_InfantPostureUpright,-0.0154957,-0.347977,0.330647,0.95,median,hdi,1.0028695916097972,465
b_Intercept,-1.258205,-1.68867,-0.839572,0.95,median,hdi,1.0028695916097972,465
b_MotherPostureUpright,0.147118,-0.297153,0.633737,0.95,median,hdi,1.0028695916097972,465
b_Saliency_face,0.08447065000000001,0.0258227,0.149595,0.95,median,hdi,1.0028695916097972,465
b_AgeinMonths,-0.01653775,-0.144036,0.111738,0.95,median,hdi,1.0043415378076073,466
b_Centering,-0.8356945,-1.15167,-0.502125,0.95,median,hdi,1.0043415378076073,466
b_Distance,-0.870655,-1.11754,-0.605402,0.95,median,hdi,1.0043415378076073,466
b_FaceDev_pitch,-0.01931605,-0.162085,0.116422,0.95,median,hdi,1.0043415378076073,466
b_FaceDev_roll,0.005900805,-0.095326,0.118611,0.95,median,hdi,1.0043415378076073,466
b_FaceDev_yaw,-0.0754827,-0.16419,0.00921151,0.95,median,hdi,1.0043415378076073,466
b_GazeDirectionDirected,0.01659045,-0.137763,0.195413,0.95,median,hdi,1.0043415378076073,466
b_InfantPostureSitting,-0.1190815,-0.512948,0.261059,0.95,median,hdi,1.0043415378076073,466
b_InfantPostureUpright,0.07911225,-0.303936,0.451749,0.95,median,hdi,1.0043415378076073,466
b_Intercept,-1.289775,-1.66682,-0.912334,0.95,median,hdi,1.0043415378076073,466
b_MotherPostureUpright,-0.02395775,-0.75953,0.500157,0.95,median,hdi,1.0043415378076073,466
